frame_index,timestamp_sec,trunk_angle_deg,left_knee_deg,right_knee_deg,left_elbow_deg,right_elbow_deg,hip_height_px,trajectory_dx,trajectory_dy,speed_proxy,posture_label,terrain_label,balance_score,line_efficiency_score
142,2.3700597371565113,-125.16685091783043,172.4672510116649,119.33468794528034,146.5227452865175,166.45510360003556,412.6446899414062,-0.5956878662109375,0.6386260986328125,0.8733197168310736,defensive,technical_or_slow,46.87,99.52
143,2.3867502986857825,-125.34437335232997,177.20800505346975,119.93713237698505,144.973346826502,164.78917256377198,413.059603881836,-0.341094970703125,0.478607177734375,0.5877164364026493,defensive,technical_or_slow,42.73,99.73
144,2.4034408602150537,-125.53559346292437,178.4536785745742,120.43557726470999,139.6368304131729,164.1432748394717,413.5223754882812,-0.6268768310546875,0.0655670166015625,0.6302964342110756,defensive,technical_or_slow,41.98,99.5
145,2.420131421744325,-125.99451466208193,172.06135558603702,120.3089592200567,131.93597360130468,160.58523908253625,413.6643707275391,-0.5719451904296875,0.4407196044921875,0.7220492162168737,defensive,technical_or_slow,48.25,99.54
146,2.436821983273596,-126.10556177829142,177.66408041425336,112.851593953257,126.50579392469486,167.60535099579155,413.56101379394534,-1.6977996826171875,-0.111968994140625,1.7014878248003675,defensive,technical_or_slow,35.19,98.64
147,2.453512544802867,-126.63542094037824,174.05238220660303,115.18070163273676,119.11950159566673,165.82677572138522,413.3501281738281,-0.649444580078125,0.364990234375,0.744980626447406,defensive,technical_or_slow,41.13,99.48
150,2.5035842293906807,-124.93036131260905,175.78806194453733,116.12487735337342,116.18466501268965,164.66792390141495,412.8149475097656,-3.379425048828125,-1.421234130859375,3.66611785344751,defensive,technical_or_slow,40.34,97.3
151,2.5202747909199523,-123.87123330012007,176.555747595447,118.26211826784632,114.26234612213784,163.57098096517188,411.8815185546875,-1.2375030517578125,-0.9005584716796875,1.530496443649561,defensive,technical_or_slow,41.71,99.01
152,2.5369653524492235,-122.28466922656604,178.32725436710106,119.32648147799328,116.01915505538419,163.222719998064,411.3650421142578,-2.14581298828125,-1.484771728515625,2.6094176489162835,defensive,technical_or_slow,41.0,98.28
153,2.5536559139784947,-120.92390131669008,177.60925334082825,118.2662697490688,115.44146449366283,162.6880027268791,410.8772003173828,-1.692840576171875,-2.090911865234375,2.6902828186850205,defensive,technical_or_slow,40.66,98.65
154,2.570346475507766,-119.77067716443011,177.28234036455922,119.22982218520919,116.8430638083733,162.63265654370818,410.4523590087891,-0.5480804443359375,-1.628997802734375,1.7187280223400387,defensive,technical_or_slow,41.95,99.56
155,2.587037037037037,-119.71570107970311,174.83756649953526,117.56693610931863,118.42183291507484,163.26051370724974,409.47023010253906,-0.3991546630859375,0.76605224609375,0.8638058166095709,defensive,technical_or_slow,42.73,99.68
156,2.603727598566308,-119.42299105602771,174.434893579398,117.59488679295876,120.4374997612609,164.08257097998734,408.75390625,0.2177734375,0.7320556640625,0.763760934695245,defensive,technical_or_slow,43.16,99.83
157,2.6204181600955794,-119.97218525711558,175.76232831726207,120.39379437921696,119.72433376949412,166.0478315179828,407.7875183105469,-0.202880859375,0.452392578125,0.4958020651866254,defensive,technical_or_slow,44.63,99.84
158,2.6371087216248505,-120.51613983264633,178.3593671326124,124.848913429421,120.84794833401787,167.81080936828158,407.1685272216797,-0.02935791015625,0.879425048828125,0.8799149410000335,defensive,technical_or_slow,46.49,99.98
159,2.6537992831541217,-120.3149473072958,176.2338405053353,127.0400268560779,120.16453360967553,169.49027821730758,406.544775390625,0.530242919921875,0.1267547607421875,0.5451828349261237,defensive,technical_or_slow,50.81,99.58
160,2.670489844683393,-120.1338829133092,172.19442700692818,129.8599958528492,119.40490442646046,170.17107354425616,406.50048522949214,0.028350830078125,-0.7227783203125,0.7233341343251247,defensive,technical_or_slow,57.67,99.98
161,2.687180406212664,-120.05202092200663,170.5783849430368,131.04926995414635,119.34126691585861,170.85910780476027,406.41644592285155,0.3458099365234375,0.2281341552734375,0.4142821562663166,defensive,technical_or_slow,60.47,99.72
162,2.7038709677419352,-119.87468500820754,169.43865133476882,131.11519675702974,122.27430255259615,171.02425408719537,406.3361450195313,0.33416748046875,0.1994781494140625,0.3891778990339655,defensive,technical_or_slow,61.68,99.73
163,2.7205615292712064,-119.72037816978485,168.16526537459728,132.06706408937606,122.58511994996901,170.93665886859148,406.3943786621094,0.6880340576171875,0.1994171142578125,0.7163505077125895,defensive,technical_or_slow,63.9,99.45
164,2.7372520908004776,-119.93656716572754,166.92140448935143,133.02984003040248,123.44712454019556,170.72429551698136,406.35927734375,0.9210968017578125,0.496734619140625,1.0465011228189163,defensive,technical_or_slow,66.11,99.26
165,2.753942652329749,-120.08217481884803,166.66732275123877,134.92003042187685,124.15919389746146,171.55577092808625,406.08264465332036,0.5485992431640625,-0.086029052734375,0.5553036354235006,defensive,technical_or_slow,68.25,99.56
166,2.7706332138590204,-120.17397882303052,167.2746634589457,137.12647659206658,124.79944883351642,173.1018469172153,405.80114440917964,0.0626678466796875,0.09893798828125,0.1171152617407722,defensive,technical_or_slow,69.85,99.95
167,2.7873237753882916,-120.119077445414,167.86345202777682,139.9026077909936,124.30261278624431,174.47494011255299,405.7078521728516,-0.0868377685546875,0.5258026123046875,0.5329251215264589,defensive,technical_or_slow,72.04,99.93
168,2.8040143369175627,-119.90606165552565,169.2390382736834,141.79414526599038,125.87309992629937,175.71035245320763,405.6454559326172,0.6405029296875,0.4110870361328125,0.7610759188246142,defensive,technical_or_slow,72.56,99.49
169,2.820704898446834,-119.63369677260563,169.89635964396865,142.9609644258132,127.74054317592959,176.337798162786,405.98826904296874,-0.3835296630859375,1.0204620361328125,1.0901549291982027,defensive,technical_or_slow,73.06,99.69
170,2.837395459976105,-119.26305707772646,170.12499309170138,143.84899795649028,128.1104260820801,176.4192719291668,406.58408813476564,0.629791259765625,1.332427978515625,1.4737711317597477,defensive,technical_or_slow,73.72,99.5
171,2.8540860215053763,-118.40933509530602,169.47580338904675,145.5307183105779,128.83771957423352,175.09031724359485,407.52734375,0.4113922119140625,1.8945770263671875,1.938727846001568,defensive,technical_or_slow,76.05,99.67
172,2.8707765830346474,-117.57194077429443,168.67364713652842,146.13776826740607,130.34821014507006,174.3629580197676,408.6591033935547,0.08892822265625,2.7788848876953125,2.7803074376489714,defensive,technical_or_slow,77.46,99.93
173,2.8874671445639186,-117.01348972410963,167.80093634984144,146.15810868157806,130.3792342640511,174.51938555474038,409.83078918457034,0.3944854736328125,1.880767822265625,1.9216936254713148,defensive,technical_or_slow,78.36,99.68
174,2.90415770609319,-116.63472683396915,167.20873862487394,146.54062939855297,130.6050806848339,174.8596624703318,410.8582305908203,0.030609130859375,2.276947021484375,2.277152752350736,defensive,technical_or_slow,79.33,99.98
175,2.920848267622461,-116.32730182990194,166.68844008017905,145.47035523762696,129.95339917700258,174.45764913411793,412.0225250244141,0.05743408203125,0.707672119140625,0.7099989450610158,defensive,technical_or_slow,78.78,99.95
176,2.937538829151732,-115.99440526276334,167.12968447981243,143.9786851604277,129.2706524769553,174.48353050975052,413.0466583251953,0.027313232421875,0.4911041259765625,0.4918630655137004,defensive,technical_or_slow,76.85,99.98
177,2.9542293906810033,-115.73456248717895,166.25999557192188,142.44476302973627,129.47382328598516,173.42134322610823,414.0880889892578,2.05181884765625,1.108306884765625,2.33201731005932,defensive,technical_or_slow,76.18,98.36
178,2.9709199522102745,-115.83133654422976,165.07813474563176,143.68909876265747,129.33952213641993,172.62802293484538,414.65187377929686,1.904571533203125,1.5158538818359375,2.4341745451312202,defensive,technical_or_slow,78.61,98.48
179,2.987610513739546,-115.76499664896761,163.92756195789423,144.6428395141939,128.05908093804405,172.00289383343036,415.3755249023437,-0.5170440673828125,2.14892578125,2.2102526056848535,defensive,technical_or_slow,80.72,99.59
180,3.0043010752688173,-115.98778746490213,164.00411509259177,144.8065054388162,127.18242657363754,172.62132895496106,416.2102935791015,-1.6448516845703125,0.9426727294921875,1.8958293539140187,defensive,technical_or_slow,80.8,98.68
181,3.0209916367980885,-116.10153466930325,163.5953916931891,144.3773565605003,127.24994087693902,172.77357207046944,417.179476928711,-1.6701202392578125,0.1275634765625,1.6749847922089574,defensive,technical_or_slow,80.78,98.66
182,3.0376821983273596,-116.19182031402912,164.15617431824003,144.47078153510773,127.51267979018213,173.4752071128235,417.9375122070312,-0.8172607421875,0.891937255859375,1.2097384796355017,defensive,technical_or_slow,80.31,99.35
183,3.054372759856631,-115.84782258617517,165.21852261869458,141.85922763470188,128.39802983852894,173.9437144372211,419.21448974609376,-0.0163726806640625,1.23297119140625,1.2330798934010216,defensive,technical_or_slow,76.64,99.99
184,3.071063321385902,-115.96497222276453,166.57866344288217,139.77373411320008,129.29006164944448,174.24990068170897,420.28028259277346,0.158294677734375,0.986663818359375,0.9992810893129778,defensive,technical_or_slow,73.2,99.87
185,3.087753882915173,-115.80250427976942,167.30305555611505,139.29523976113748,132.11219419449657,174.0922587513908,421.1805847167969,0.0485992431640625,0.822021484375,0.8234568642073475,defensive,technical_or_slow,71.99,99.96
186,3.1044444444444443,-115.5759146502205,168.6735850029268,139.6293857620406,134.9564438032072,173.70662827396356,422.12697448730466,0.2055511474609375,2.5463104248046875,2.5545935202477,defensive,technical_or_slow,70.96,99.84
187,3.1211350059737155,-115.78891599608579,169.43817891517867,139.2306253283321,136.48716753989504,173.43363543563922,423.3313842773438,0.5254669189453125,3.139495849609375,3.1831666108798595,defensive,technical_or_slow,69.79,99.58
188,3.1378255675029867,-116.04515891711273,169.49184511871658,139.3234400500743,138.23475426028324,173.68800017057129,424.6979553222656,-0.68701171875,1.3017425537109375,1.4719099081946905,defensive,technical_or_slow,69.83,99.45
189,3.154516129032258,-116.4282485611698,168.36508762213322,138.40133922205206,139.30390585336946,172.44925436799164,426.05403442382817,-1.0459442138671875,1.8338165283203125,2.1111329560364056,defensive,technical_or_slow,70.04,99.16
190,3.171206690561529,-116.79069620128799,167.44089233584972,137.62511607696072,138.3909689950173,171.10623446727354,427.3024932861328,-1.7588348388671875,1.498687744140625,2.3107498663529724,defensive,technical_or_slow,70.18,98.59
191,3.1878972520908,-117.9506812379503,164.9445940986053,136.1782295728881,136.26061454996622,170.26870525477136,428.5382537841797,-1.039642333984375,0.9986419677734375,1.4415762076320773,defensive,technical_or_slow,71.23,99.17
192,3.2045878136200714,-118.48271209017892,163.70848506463932,134.50148990066506,133.73990765933772,169.0623965141743,429.77581787109375,-1.0112457275390625,1.0637664794921875,1.4677251256135158,defensive,technical_or_slow,70.79,99.19
193,3.2212783751493426,-118.88255598885192,162.6006997359835,133.96906672930467,130.93397844787532,168.30083573260677,430.5015563964844,-1.69134521484375,2.105987548828125,2.701079819552533,defensive,technical_or_slow,71.37,98.65
194,3.237968936678614,-118.97629368711237,161.65287268254687,134.37388129035048,128.718355611415,168.83250721515827,431.4148376464844,-2.47064208984375,0.7559967041015625,2.5837188997102447,defensive,technical_or_slow,72.72,98.02
195,3.2546594982078854,-118.76078455171005,159.82027441098862,133.58950821168168,127.0208366386921,168.47109111017383,432.86423034667973,-1.2477874755859375,1.96356201171875,2.326488632702535,defensive,technical_or_slow,73.77,99.0
196,3.2713500597371565,-118.47224204944477,158.97531410075058,132.59176947589376,125.77227992272181,168.69196170118184,433.88454284667966,-1.9528045654296875,1.3061065673828125,2.349331827589186,defensive,technical_or_slow,73.62,98.44
197,3.2880406212664277,-118.09061659071827,157.47133549405947,132.86986419803557,125.20995580730029,169.69702586447957,434.9383911132812,-1.75177001953125,0.939971923828125,1.9880255076114246,defensive,technical_or_slow,75.4,98.6
198,3.304731182795699,-117.45259201430055,155.9654121058447,132.57941879958068,125.07049272931678,169.02097857046834,436.58594665527346,-3.34844970703125,-0.659576416015625,3.4127930627393277,defensive,technical_or_slow,76.61,97.32
199,3.32142174432497,-117.1801664347599,153.11774099820664,132.01761213166148,124.60906665496893,167.919561414704,438.0975402832031,-2.4573974609375,0.3659210205078125,2.484491995211808,defensive,technical_or_slow,78.9,98.03
200,3.3381123058542412,-116.80712837283089,150.96571820050778,131.5425183305747,124.93611077397193,167.85515968608928,439.0985107421875,-2.1794586181640625,1.78656005859375,2.818126454091815,defensive,technical_or_slow,80.58,98.26
201,3.3548028673835124,-116.47469810900074,148.75499904107332,132.5264033290525,124.86486916864497,167.10848618377284,440.16871337890626,-1.3807220458984375,1.681671142578125,2.175870216674235,defensive,technical_or_slow,83.77,98.9
202,3.3714934289127836,-116.17275440987584,147.66682322679767,132.49269353535564,125.57653697179626,166.3330307330883,441.1937713623047,-2.09344482421875,1.12548828125,2.376811962120553,defensive,technical_or_slow,84.83,98.33
203,3.3881839904420548,-116.4896402841061,146.67325927749468,130.23953758586651,125.94868948081145,165.65136447964483,441.8438446044922,-2.397369384765625,1.6008758544921875,2.882738883164343,defensive,technical_or_slow,83.57,98.08
204,3.404874551971326,-116.60499855439049,147.55118299637,127.16735620687183,126.79585270475623,165.61731870383596,442.2718688964844,-2.207427978515625,1.3303070068359375,2.5772960661845525,defensive,technical_or_slow,79.62,98.23
205,3.421565113500597,-117.17257811796645,148.3097692114056,127.83837328247004,126.96538552680865,164.79773731883827,442.89141845703125,-1.7938461303710938,0.36688232421875,1.8309796774599927,defensive,technical_or_slow,79.53,98.56
206,3.4382556750298683,-117.4233288221212,149.04316800769615,128.58313989455522,127.77821043391253,163.0880316619232,443.89426574707034,-3.0989761352539062,0.560791015625,3.149307804911891,defensive,technical_or_slow,79.54,97.52
207,3.4549462365591395,-118.17754891340859,148.4741119515429,130.0530079946409,128.09260819782475,161.51834954756094,444.6588317871094,-3.6816787719726562,1.3615570068359375,3.925378461098767,defensive,technical_or_slow,81.58,97.05
208,3.471636798088411,-118.40022040472385,148.16102136759037,133.20589345255195,128.69338465887466,159.73711204619278,445.49020690917973,-2.7533493041992188,0.942352294921875,2.9101478035795445,defensive,technical_or_slow,85.04,97.8
209,3.4883273596176823,-118.7091260991871,147.72667362808284,135.84817773865228,129.56249469520122,158.3381665163609,446.3919158935547,-3.2270889282226562,1.2415771484375,3.457689512691885,defensive,technical_or_slow,88.12,97.42
210,3.5050179211469534,-118.97409041602181,146.94421591004922,137.20511453938988,129.58662397391308,157.75166831953754,447.18944396972654,-3.1370086669921875,1.288848876953125,3.3914531995012744,defensive,technical_or_slow,90.26,97.49
211,3.5217084826762246,-119.24145565799446,146.70438972461005,136.67939736767772,129.56128002921048,157.96428120365061,447.8020904541016,-3.56390380859375,0.6969757080078125,3.6314164584170223,defensive,technical_or_slow,89.98,97.15
212,3.538399044205496,-118.94859805322218,147.3237689808069,135.8452524761314,129.90285485004688,157.65173729688223,448.61728515625,-2.3562698364257812,0.92840576171875,2.532576711659994,defensive,technical_or_slow,88.52,98.11
213,3.555089605734767,-118.78176430061946,146.97597049621223,134.3827820550876,130.86808905178756,157.64593236252972,449.5944458007813,-3.7394943237304688,0.7602996826171875,3.8160022804762828,defensive,technical_or_slow,87.41,97.01
214,3.571780167264038,-118.35993751288996,146.21770612841027,134.5975449352663,131.57157517365297,156.60597129333976,450.91892700195314,-4.642921447753906,0.6814117431640625,4.692658258784153,defensive,technical_or_slow,88.38,96.29
215,3.5884707287933093,-117.48176105867489,145.3002372977168,133.14169558826987,132.32407468129566,155.9274182462954,452.1775207519531,-3.0457687377929688,0.4388275146484375,3.0772190028871034,defensive,technical_or_slow,87.84,97.56
216,3.6051612903225805,-116.68331309906462,144.5158175426376,132.22925213029768,133.0333140278023,156.12940949959824,453.39538269042964,-1.814239501953125,0.8222808837890625,1.9918862473274033,defensive,technical_or_slow,87.71,98.55
217,3.6218518518518517,-116.0876301624515,143.14155412411486,131.6564540029041,133.34635069047945,156.3552365283242,454.5721618652344,-5.49676513671875,0.4433441162109375,5.514615215373196,defensive,technical_or_slow,88.51,95.6
218,3.638542413381123,-115.07231029652199,142.29965930275023,132.31560801787916,132.89632282068197,156.05396860554694,455.6191650390625,-4.979888916015625,-0.3096160888671875,4.989504558404641,defensive,technical_or_slow,90.02,96.02
219,3.655232974910394,-114.09151846751894,142.30469460695198,131.00446121208526,132.00371499429608,155.4499180027515,456.45224304199223,-5.170906066894531,0.2729339599609375,5.178104141396408,defensive,technical_or_slow,88.7,95.86
220,3.671923536439665,-113.41573196438723,141.94816321633888,130.91696309597447,131.04568763840675,153.76114253150322,457.0168792724609,-3.9245834350585938,-0.7695770263671875,3.9993254354013845,defensive,technical_or_slow,88.97,96.86
221,3.6886140979689364,-112.8488176370999,141.83007573895082,130.662109746978,129.88920768244301,151.726659889477,457.11918945312505,-4.036964416503906,0.5339508056640625,4.072122930731344,defensive,technical_or_slow,88.83,96.77
222,3.705304659498208,-112.10927231090402,142.22079601177995,130.02053371371696,128.13186032715944,150.05860912003052,456.9746612548828,-4.497138977050781,-0.40777587890625,4.515588571418693,defensive,technical_or_slow,87.8,96.4
223,3.721995221027479,-111.61723131005105,142.9287412430406,129.60993823408674,125.8354049728767,149.2448221488206,456.37410278320317,-4.201866149902344,-1.9001617431640625,4.611539199863689,defensive,technical_or_slow,86.68,96.64
224,3.7386857825567503,-110.890559864568,143.3442682571027,130.7444262969947,123.72913156223177,149.3569798876848,455.32310180664064,-4.026336669921875,-1.2675323486328125,4.221140276558952,defensive,technical_or_slow,87.4,96.78
225,3.7553763440860215,-109.9266453048841,144.43869144071513,131.16184385984377,121.816129868671,149.02766573783356,454.12257080078126,-5.0051727294921875,-1.941925048828125,5.3686894999914445,attack,technical_or_slow,86.72,96.0
226,3.7720669056152927,-108.60585467812977,144.6713607548437,131.08164594990703,119.42501727525794,148.17114919472692,452.615576171875,-4.142768859863281,-3.1856231689453125,5.225966781445715,attack,technical_or_slow,86.41,96.69
227,3.788757467144564,-107.35038427810125,144.5163822710205,130.42909566900585,117.30404496034886,146.40620002388096,449.8635650634766,-4.179283142089844,-4.0104827880859375,5.792268966069334,attack,technical_or_slow,85.91,96.66
228,3.805448028673835,-105.64995274839453,144.98492366710954,129.93498062393283,116.11679628495867,143.95564792355637,446.3803344726563,-4.838310241699219,-4.2828369140625,6.461573958981507,attack,technical_or_slow,84.95,96.13
229,3.822138590203106,-104.50385025507957,145.19431881638232,128.2554050640103,114.52895007903928,141.8954214423619,441.9277679443359,-4.3751983642578125,-6.2829132080078125,7.656197431229374,attack,technical_or_slow,83.06,96.5
230,3.8388291517323774,-103.4087926213164,145.985828726131,126.46182862323603,112.37385286640983,139.84970451043495,436.77772521972656,-3.5612640380859375,-4.4007568359375,5.66120678636762,attack,technical_or_slow,80.48,97.15
231,3.8555197132616486,-103.08853048485213,146.72771841328304,125.8233118358842,109.82172282066301,137.8028611294845,430.6976501464844,-3.1481552124023438,-7.798919677734375,8.410352512298667,attack,technical_or_slow,79.1,97.48
232,3.8722102747909197,-102.73861878354911,147.46198627332754,123.49244059221283,107.22008097591359,136.21179085959324,424.80286865234376,-1.9376602172851562,-5.55523681640625,5.883466937444708,attack,technical_or_slow,76.03,98.45
233,3.888900836320191,-103.69565332778244,146.64628328218438,119.65733199134607,103.6008164122971,133.6683677308014,418.1883178710938,-2.7374496459960938,-9.500244140625,9.886772440783886,attack,technical_or_slow,73.01,97.81
234,3.905591397849462,-103.9492643535525,145.02817935813874,116.67401925275784,99.5853777336527,131.23540669014776,411.54619140625,-2.964599609375,-5.928863525390625,6.62874600106338,attack,technical_or_slow,71.65,97.63
235,3.9222819593787333,-104.98008671187472,142.68676660572757,113.35954695259741,95.43299160661157,129.7343591311361,404.687533569336,-2.4228515625,-5.8100738525390625,6.295011347556635,attack,technical_or_slow,70.67,98.06
236,3.9389725209080044,-105.7817805873994,140.2796143729598,110.63862500760371,91.36101067076403,128.02261652498797,397.7004852294922,-2.4266433715820312,-8.87164306640625,9.197534927933521,attack,technical_or_slow,70.36,98.06
237,3.955663082437276,-106.72791434049451,135.51087314531526,112.4518022410916,87.46438670005982,127.09013499219796,391.04222412109374,-2.7844467163085938,-7.8950347900390625,8.371661594444012,attack,technical_or_slow,76.94,97.77
238,3.972353643966547,-106.94353442158929,131.52103225422664,114.57362713239961,84.60613612296339,127.9416269667204,385.20700988769534,-2.5968780517578125,-4.1845703125,4.924876071126846,attack,technical_or_slow,83.05,97.92
239,3.9890442054958184,-108.27711509901454,128.76597202530905,116.6145622863132,81.99133991486055,129.87664255156199,379.2961456298828,-0.7076339721679688,-6.2334136962890625,6.273451374454917,attack,technical_or_slow,87.85,99.43
240,4.005734767025089,-109.44517456439551,125.85536920268542,120.85592524755909,81.70416976563936,130.7939427565605,373.54091186523436,-2.286376953125,-4.1663665771484375,4.752486720335023,attack,technical_or_slow,95.0,98.17
241,4.022425328554361,-110.58445416314896,121.73834113193983,122.46171112193421,83.16729349533898,133.4540768556206,368.72691955566404,-4.858024597167969,-4.88299560546875,6.88796407291125,defensive,technical_or_slow,99.28,96.11
242,4.0391158900836315,-112.23536834185066,120.37309200884086,122.43451853103113,85.53950981530093,135.17367638078105,364.0376892089844,-2.9123077392578125,-6.23651123046875,6.882994166487706,defensive,technical_or_slow,97.94,97.67
243,4.055806451612903,-114.16212365755037,118.86238131702841,122.7601600818845,87.7822568240492,136.2578170899505,359.567333984375,-3.941150665283203,-4.006103515625,5.619745007059058,defensive,technical_or_slow,96.1,96.85
